-1.924915972901270755e-01
-9.293338977699204806e-01
-7.685697688518589032e-01
-9.164794383961487600e-01
-8.638363501540415879e-01
-9.535043638855501547e-01
-9.170513756513096748e-01
-9.807889338215952657e-01
-9.555576351805542545e-01
-9.996613528928506298e-01
-9.757500020723463008e-01
-1.006638029845070559e+00
-9.828729958704038872e-01
-1.006709971833078754e+00
-9.826836601002811866e-01
-9.995216214781383890e-01
-9.737367875065048306e-01
-9.872118777663345668e-01
-9.634314339470275712e-01
-9.731596559195941909e-01
-9.499136558167200484e-01
-9.569771726855167415e-01
-9.324959008385697024e-01
-9.350134154819256249e-01
-9.135929295791973548e-01
-9.170852994278385628e-01
-8.950435391176474464e-01
-8.944339225691654294e-01
-8.678538987426163143e-01
-8.809404019768790617e-01
-8.609298183146885108e-01
-8.633103137537150307e-01
-8.434551128063073611e-01
-8.429005804070887065e-01
-8.188190083233728433e-01
-8.196587710877946131e-01
-8.013152112108551384e-01
-8.038987732603349867e-01
-7.910616637068201840e-01
-7.811007695785379124e-01
-7.696783464331449220e-01
-7.638885541525505252e-01
-7.578770497832340025e-01
-7.573317057711982381e-01
-7.462370881920014076e-01
-7.442937602584660528e-01
-7.318756363120562103e-01
-7.312888924378203592e-01
-7.231482800525166343e-01
-7.241991548838041526e-01
-7.124499175185424749e-01
-7.086552192433939190e-01
-6.958081462561621633e-01
-6.886191007624068439e-01
-6.876955812876324181e-01
-6.721462995442729627e-01
-6.669323624983859444e-01
-6.545831978711724730e-01
-6.344670082423049529e-01
-6.219087697837549777e-01
-6.030087413327286372e-01
-5.812778146388032363e-01
-5.622607877889638228e-01
-5.360665742628600849e-01
-5.107263696086226101e-01
-4.895689713005338950e-01
-4.544480718852644818e-01
-4.325003407305151315e-01
-4.021981101701431749e-01
-3.724930777427640782e-01
-3.309260887553859831e-01
-3.026042364750451963e-01
-2.660029281278099567e-01
-2.374914951681865172e-01
-1.907624480314196180e-01
-1.580197900910829401e-01
-1.163012943083865797e-01
-8.257855906097433252e-02
-4.566121245635486325e-02
-8.267682343391454317e-03
3.924238413908879425e-02
7.214717672870520071e-02
1.150965517533279886e-01
1.472768410259473748e-01
1.870900911479043138e-01
2.213185363395084038e-01
2.625370233966702882e-01
2.925213759230250732e-01
3.279057705837551406e-01
3.610580638862409542e-01
3.929365602397201784e-01
4.206961937310062516e-01
4.496990494602396415e-01
4.751453455944856241e-01
5.066859684821328758e-01
5.279478784296641747e-01
5.569496546190997321e-01
5.679148806363806257e-01
5.845658309452340662e-01
5.967278312361430359e-01
6.128810107511232230e-01
6.259110774180106640e-01
6.375290679400479332e-01
6.434720220540190994e-01
6.531458223663315632e-01
6.630052069892176103e-01
6.735996073560277519e-01
